Id,CreatedDate,CompletedDate
707Oy000007ggNbIAI,2023-12-05T15:51:55.000+0000,2023-12-05T15:52:04.000+0000
707Oy000007ggNZIAY,2023-12-05T15:51:54.000+0000,2023-12-05T15:52:05.000+0000
707Oy000007gO5zIAE,2023-12-05T15:51:54.000+0000,2023-12-05T15:52:03.000+0000
707Oy000007gO61IAE,2023-12-05T15:51:54.000+0000,2023-12-05T15:52:05.000+0000
707Oy000007gfuIIAQ,2023-12-05T15:51:50.000+0000,2023-12-05T15:51:52.000+0000
707Oy000007ghz3IAA,2023-12-05T15:51:46.000+0000,2023-12-05T15:51:51.000+0000
707Oy000007ghhPIAQ,2023-12-05T15:51:30.000+0000,2023-12-05T15:51:33.000+0000
707Oy000007ghhLIAQ,2023-12-05T15:51:28.000+0000,2023-12-05T15:51:33.000+0000
707Oy000007ghHhIAI,2023-12-05T15:51:15.000+0000,2023-12-05T15:51:27.000+0000
707Oy000007ghHfIAI,2023-12-05T15:51:15.000+0000,2023-12-05T15:51:20.000+0000
707Oy000007gcveIAA,2023-12-05T15:51:05.000+0000,2023-12-05T15:51:14.000+0000
707Oy000007gdBjIAI,2023-12-05T15:50:10.000+0000,2023-12-05T15:50:11.000+0000
707Oy000007ghJAIAY,2023-12-05T15:50:07.000+0000,2023-12-05T15:50:08.000+0000
707Oy000007ghJCIAY,2023-12-05T15:50:07.000+0000,2023-12-05T15:50:08.000+0000
707Oy000007geFlIAI,2023-12-05T15:50:00.000+0000,2023-12-05T15:50:05.000+0000
707Oy000007geFhIAI,2023-12-05T15:49:58.000+0000,2023-12-05T15:50:00.000+0000
707Oy000007geFjIAI,2023-12-05T15:49:58.000+0000,2023-12-05T15:50:01.000+0000
707Oy000007gO5jIAE,2023-12-05T15:49:54.000+0000,2023-12-05T15:49:59.000+0000
707Oy000007gZSoIAM,2023-12-05T15:49:13.000+0000,2023-12-05T15:49:24.000+0000
707Oy000007gZSmIAM,2023-12-05T15:49:12.000+0000,2023-12-05T15:49:20.000+0000
707Oy000007gdTbIAI,2023-12-05T15:49:04.000+0000,2023-12-05T15:49:16.000+0000
707Oy000007ghMQIAY,2023-12-05T15:48:43.000+0000,2023-12-05T15:48:48.000+0000
707Oy000007ghMMIAY,2023-12-05T15:48:42.000+0000,2023-12-05T15:48:52.000+0000
707Oy000007gdwaIAA,2023-12-05T15:48:33.000+0000,2023-12-05T15:48:39.000+0000
707Oy000007gdwcIAA,2023-12-05T15:48:33.000+0000,2023-12-05T15:48:45.000+0000
707Oy000007gebjIAA,2023-12-05T15:48:25.000+0000,2023-12-05T15:48:30.000+0000
707Oy000007gh1QIAQ,2023-12-05T15:48:21.000+0000,2023-12-05T15:48:26.000+0000
707Oy000007gh1OIAQ,2023-12-05T15:48:21.000+0000,2023-12-05T15:48:23.000+0000
707Oy000007ggf6IAA,2023-12-05T15:48:13.000+0000,2023-12-05T15:48:23.000+0000
707Oy000007gYf8IAE,2023-12-05T15:46:49.000+0000,2023-12-05T15:46:50.000+0000
707Oy000007gYf6IAE,2023-12-05T15:46:49.000+0000,2023-12-05T15:46:50.000+0000
707Oy000007gcPCIAY,2023-12-05T15:46:42.000+0000,2023-12-05T15:46:47.000+0000
707Oy000007gg8gIAA,2023-12-05T15:46:19.000+0000,2023-12-05T15:46:20.000+0000
707Oy000007gg8iIAA,2023-12-05T15:46:19.000+0000,2023-12-05T15:46:22.000+0000
707Oy000007gg68IAA,2023-12-05T15:46:16.000+0000,2023-12-05T15:46:22.000+0000
707Oy000007gg6AIAQ,2023-12-05T15:46:16.000+0000,2023-12-05T15:46:19.000+0000
707Oy000007gcFaIAI,2023-12-05T15:46:11.000+0000,2023-12-05T15:46:20.000+0000
707Oy000007geSlIAI,2023-12-05T15:46:07.000+0000,2023-12-05T15:46:11.000+0000
707Oy000007gYqqIAE,2023-12-05T15:45:45.000+0000,2023-12-05T15:45:52.000+0000
707Oy000007gYqmIAE,2023-12-05T15:45:43.000+0000,2023-12-05T15:45:50.000+0000
707Oy000007gYtYIAU,2023-12-05T15:45:29.000+0000,2023-12-05T15:45:41.000+0000
707Oy000007gYtWIAU,2023-12-05T15:45:28.000+0000,2023-12-05T15:45:39.000+0000
707Oy000007gY2GIAU,2023-12-05T15:45:23.000+0000,2023-12-05T15:45:26.000+0000
707Oy000007gY2EIAU,2023-12-05T15:45:23.000+0000,2023-12-05T15:45:26.000+0000
707Oy000007gfsXIAQ,2023-12-05T15:45:15.000+0000,2023-12-05T15:45:18.000+0000
707Oy000007gbZQIAY,2023-12-05T15:45:08.000+0000,2023-12-05T15:45:20.000+0000
707Oy000007gcQuIAI,2023-12-05T15:44:44.000+0000,2023-12-05T15:44:48.000+0000
707Oy000007gcQsIAI,2023-12-05T15:44:44.000+0000,2023-12-05T15:44:45.000+0000
707Oy000007gfO8IAI,2023-12-05T15:44:43.000+0000,2023-12-05T15:45:02.000+0000
707Oy000007gfO4IAI,2023-12-05T15:44:42.000+0000,2023-12-05T15:44:45.000+0000
707Oy000007gfO6IAI,2023-12-05T15:44:42.000+0000,2023-12-05T15:44:46.000+0000
707Oy000007gdhUIAQ,2023-12-05T15:44:41.000+0000,2023-12-05T15:44:43.000+0000
707Oy000007gdhSIAQ,2023-12-05T15:44:41.000+0000,2023-12-05T15:44:49.000+0000
707Oy000007gfivIAA,2023-12-05T15:44:38.000+0000,2023-12-05T15:44:39.000+0000
707Oy000007gfvyIAA,2023-12-05T15:44:29.000+0000,2023-12-05T15:44:40.000+0000
707Oy000007gfvmIAA,2023-12-05T15:43:51.000+0000,2023-12-05T15:44:03.000+0000
707Oy000007gfvkIAA,2023-12-05T15:43:51.000+0000,2023-12-05T15:44:18.000+0000
707Oy000007gdhNIAQ,2023-12-05T15:43:42.000+0000,2023-12-05T15:43:48.000+0000
707Oy000007gdhLIAQ,2023-12-05T15:43:42.000+0000,2023-12-05T15:43:46.000+0000
707Oy000007gfviIAA,2023-12-05T15:43:35.000+0000,2023-12-05T15:43:51.000+0000
707Oy000007gdnoIAA,2023-12-05T15:43:35.000+0000,2023-12-05T15:43:50.000+0000
707Oy000007geDqIAI,2023-12-05T15:43:28.000+0000,2023-12-05T15:43:53.000+0000
707Oy000007gcv9IAA,2023-12-05T15:42:02.000+0000,2023-12-05T15:42:32.000+0000
707Oy000007gcv5IAA,2023-12-05T15:42:01.000+0000,2023-12-05T15:42:06.000+0000
707Oy000007gcv1IAA,2023-12-05T15:42:00.000+0000,2023-12-05T15:42:05.000+0000
707Oy000007gVMeIAM,2023-12-05T15:41:49.000+0000,2023-12-05T15:42:06.000+0000
707Oy000007gVMgIAM,2023-12-05T15:41:49.000+0000,2023-12-05T15:41:57.000+0000
707Oy000007geFRIAY,2023-12-05T15:41:43.000+0000,2023-12-05T15:41:48.000+0000
707Oy000007geqNIAQ,2023-12-05T15:41:12.000+0000,2023-12-05T15:41:26.000+0000
707Oy000007geqPIAQ,2023-12-05T15:41:12.000+0000,2023-12-05T15:41:30.000+0000
707Oy000007geqHIAQ,2023-12-05T15:41:11.000+0000,2023-12-05T15:41:31.000+0000
707Oy000007geqJIAQ,2023-12-05T15:41:11.000+0000,2023-12-05T15:41:19.000+0000
707Oy000007geqFIAQ,2023-12-05T15:41:10.000+0000,2023-12-05T15:41:15.000+0000
707Oy000007gZwBIAU,2023-12-05T15:41:00.000+0000,2023-12-05T15:41:18.000+0000
707Oy000007gZw9IAE,2023-12-05T15:41:00.000+0000,2023-12-05T15:41:28.000+0000
707Oy000007gfiiIAA,2023-12-05T15:40:48.000+0000,2023-12-05T15:40:56.000+0000
707Oy000007gcOzIAI,2023-12-05T15:40:44.000+0000,2023-12-05T15:40:49.000+0000
707Oy000007gcP0IAI,2023-12-05T15:40:44.000+0000,2023-12-05T15:40:54.000+0000
707Oy000007gcOvIAI,2023-12-05T15:40:42.000+0000,2023-12-05T15:40:53.000+0000
707Oy000007gcOtIAI,2023-12-05T15:40:42.000+0000,2023-12-05T15:40:48.000+0000
707Oy000007gcOrIAI,2023-12-05T15:40:41.000+0000,2023-12-05T15:40:49.000+0000
707Oy000007gak9IAA,2023-12-05T15:40:30.000+0000,2023-12-05T15:40:43.000+0000
707Oy000007gakBIAQ,2023-12-05T15:40:30.000+0000,2023-12-05T15:40:56.000+0000
707Oy000007gbEKIAY,2023-12-05T15:40:07.000+0000,2023-12-05T15:40:15.000+0000
707Oy000007gfpAIAQ,2023-12-05T15:39:33.000+0000,2023-12-05T15:39:40.000+0000
707Oy000007gfpCIAQ,2023-12-05T15:39:33.000+0000,2023-12-05T15:39:41.000+0000
707Oy000007gerfIAA,2023-12-05T15:39:25.000+0000,2023-12-05T15:39:32.000+0000
707Oy000007gXeeIAE,2023-12-05T15:33:07.000+0000,2023-12-05T15:33:15.000+0000
707Oy000007geugIAA,2023-12-05T15:33:07.000+0000,2023-12-05T15:33:24.000+0000
707Oy000007gcKSIAY,2023-12-05T15:33:06.000+0000,2023-12-05T15:33:12.000+0000
707Oy000007gcKOIAY,2023-12-05T15:33:05.000+0000,2023-12-05T15:33:08.000+0000
707Oy000007gcKKIAY,2023-12-05T15:33:04.000+0000,2023-12-05T15:33:07.000+0000
707Oy000007gcdNIAQ,2023-12-05T15:33:02.000+0000,2023-12-05T15:33:19.000+0000
707Oy000007gc7JIAQ,2023-12-05T15:32:45.000+0000,2023-12-05T15:32:46.000+0000
707Oy000007gc7HIAQ,2023-12-05T15:32:45.000+0000,2023-12-05T15:33:16.000+0000
707Oy000007gci7IAA,2023-12-05T15:32:23.000+0000,2023-12-05T15:32:31.000+0000
707Oy000007gbsbIAA,2023-12-05T15:25:35.000+0000,2023-12-05T15:25:50.000+0000
707Oy000007gbsZIAQ,2023-12-05T15:25:35.000+0000,2023-12-05T15:25:39.000+0000
707Oy000007gc27IAA,2023-12-05T15:25:21.000+0000,2023-12-05T15:25:33.000+0000
707Oy000007gWJGIA2,2023-12-05T15:05:50.000+0000,2023-12-05T15:06:12.000+0000
707Oy000007gWJEIA2,2023-12-05T15:05:49.000+0000,2023-12-05T15:06:07.000+0000
707Oy000007gZARIA2,2023-12-05T15:05:45.000+0000,2023-12-05T15:06:15.000+0000
707Oy000007gWv8IAE,2023-12-05T15:05:43.000+0000,2023-12-05T15:05:49.000+0000
707Oy000007gWQiIAM,2023-12-05T15:05:22.000+0000,2023-12-05T15:05:37.000+0000
707Oy000007gWQgIAM,2023-12-05T15:05:21.000+0000,2023-12-05T15:05:32.000+0000
707Oy000007gb5aIAA,2023-12-05T15:05:06.000+0000,2023-12-05T15:05:32.000+0000
707Oy000007gY9oIAE,2023-12-05T15:05:05.000+0000,2023-12-05T15:05:19.000+0000
707Oy000007gZ8iIAE,2023-12-05T15:04:30.000+0000,2023-12-05T15:04:33.000+0000
707Oy000007gZ8kIAE,2023-12-05T15:04:30.000+0000,2023-12-05T15:04:43.000+0000
707Oy000007gTIgIAM,2023-12-05T15:04:23.000+0000,2023-12-05T15:04:36.000+0000
707Oy000007gZwgIAE,2023-12-05T15:04:21.000+0000,2023-12-05T15:04:31.000+0000
707Oy000007gS6kIAE,2023-12-05T14:53:06.000+0000,2023-12-05T14:53:16.000+0000
707Oy000007gS6mIAE,2023-12-05T14:53:06.000+0000,2023-12-05T14:53:14.000+0000
707Oy000007gYMQIA2,2023-12-05T14:52:19.000+0000,2023-12-05T14:53:01.000+0000
707Oy000007gUbkIAE,2023-12-05T14:49:42.000+0000,2023-12-05T14:49:50.000+0000
707Oy000007gUbiIAE,2023-12-05T14:49:42.000+0000,2023-12-05T14:49:54.000+0000
707Oy000007gRjrIAE,2023-12-05T14:49:30.000+0000,2023-12-05T14:49:41.000+0000
707Oy000007gT13IAE,2023-12-05T14:23:21.000+0000,2023-12-05T14:24:24.000+0000
707Oy000007gT11IAE,2023-12-05T14:23:21.000+0000,2023-12-05T14:24:01.000+0000
707Oy000007gU1FIAU,2023-12-05T14:23:04.000+0000,2023-12-05T14:24:41.000+0000
707Oy000007gU1DIAU,2023-12-05T14:23:04.000+0000,2023-12-05T14:24:10.000+0000
707Oy000007gU1BIAU,2023-12-05T14:23:03.000+0000,2023-12-05T14:23:28.000+0000
707Oy000007gVGQIA2,2023-12-05T14:22:39.000+0000,2023-12-05T14:23:16.000+0000
707Oy000007gPcTIAU,2023-12-05T14:04:34.000+0000,2023-12-05T14:04:42.000+0000
707Oy000007gPcRIAU,2023-12-05T14:04:34.000+0000,2023-12-05T14:04:41.000+0000
707Oy000007g9cCIAQ,2023-12-05T14:04:28.000+0000,2023-12-05T14:04:31.000+0000
707Oy000007gPUeIAM,2023-12-05T14:02:14.000+0000,2023-12-05T14:02:41.000+0000
707Oy000007gHwqIAE,2023-12-05T13:36:49.000+0000,2023-12-05T13:36:53.000+0000
707Oy000007gHwoIAE,2023-12-05T13:36:48.000+0000,2023-12-05T13:36:50.000+0000
707Oy000007fhz5IAA,2023-12-05T13:36:31.000+0000,2023-12-05T13:36:33.000+0000
707Oy000007gC25IAE,2023-12-05T13:34:33.000+0000,2023-12-05T13:34:43.000+0000
707Oy000007gC23IAE,2023-12-05T13:34:33.000+0000,2023-12-05T13:34:45.000+0000
707Oy000007fyOmIAI,2023-12-05T13:34:28.000+0000,2023-12-05T13:34:30.000+0000
707Oy000007gFDlIAM,2023-12-05T13:33:52.000+0000,2023-12-05T13:33:54.000+0000
707Oy000007gFDjIAM,2023-12-05T13:33:51.000+0000,2023-12-05T13:33:53.000+0000
707Oy000007gFInIAM,2023-12-05T13:33:30.000+0000,2023-12-05T13:33:49.000+0000
707Oy000007gDDBIA2,2023-12-05T13:32:35.000+0000,2023-12-05T13:32:37.000+0000
707Oy000007gDDDIA2,2023-12-05T13:32:35.000+0000,2023-12-05T13:32:39.000+0000
707Oy000007gF2aIAE,2023-12-05T13:32:27.000+0000,2023-12-05T13:32:32.000+0000
707Oy000007gCLKIA2,2023-12-05T13:30:32.000+0000,2023-12-05T13:30:33.000+0000
707Oy000007gCLIIA2,2023-12-05T13:30:32.000+0000,2023-12-05T13:30:33.000+0000
707Oy000007gCSrIAM,2023-12-05T13:30:22.000+0000,2023-12-05T13:30:24.000+0000
707Oy000007gEFnIAM,2023-12-05T13:28:20.000+0000,2023-12-05T13:28:22.000+0000
707Oy000007gEFlIAM,2023-12-05T13:28:20.000+0000,2023-12-05T13:28:27.000+0000
707Oy000007fwwXIAQ,2023-12-05T13:28:13.000+0000,2023-12-05T13:28:17.000+0000
707Oy000007g44kIAA,2023-12-05T13:26:22.000+0000,2023-12-05T13:26:23.000+0000
707Oy000007g44mIAA,2023-12-05T13:26:22.000+0000,2023-12-05T13:26:24.000+0000
707Oy000007gAPfIAM,2023-12-05T13:26:16.000+0000,2023-12-05T13:26:24.000+0000
707Oy000007gF20IAE,2023-12-05T13:24:26.000+0000,2023-12-05T13:24:31.000+0000
707Oy000007gF1yIAE,2023-12-05T13:24:26.000+0000,2023-12-05T13:24:29.000+0000
707Oy000007gAHvIAM,2023-12-05T13:24:21.000+0000,2023-12-05T13:24:23.000+0000
707Oy000007g8z6IAA,2023-12-05T13:22:15.000+0000,2023-12-05T13:22:47.000+0000
707Oy000007g8z4IAA,2023-12-05T13:22:14.000+0000,2023-12-05T13:22:41.000+0000
707Oy000007gAVxIAM,2023-12-05T13:22:08.000+0000,2023-12-05T13:22:12.000+0000
707Oy000007gC16IAE,2023-12-05T13:14:09.000+0000,2023-12-05T13:14:27.000+0000
707Oy000007gC14IAE,2023-12-05T13:14:09.000+0000,2023-12-05T13:14:24.000+0000
707Oy000007g9M6IAI,2023-12-05T13:14:03.000+0000,2023-12-05T13:14:08.000+0000
707Oy000007g9LoIAI,2023-12-05T13:10:29.000+0000,2023-12-05T13:10:32.000+0000
707Oy000007g9LqIAI,2023-12-05T13:10:29.000+0000,2023-12-05T13:10:43.000+0000
707Oy000007g9JqIAI,2023-12-05T13:10:08.000+0000,2023-12-05T13:10:26.000+0000
707Oy000007g8fPIAQ,2023-12-05T13:05:54.000+0000,2023-12-05T13:06:08.000+0000
707Oy000007g8fNIAQ,2023-12-05T13:05:53.000+0000,2023-12-05T13:05:56.000+0000
707Oy000007g9RQIAY,2023-12-05T13:05:45.000+0000,2023-12-05T13:05:54.000+0000
707Oy000007g1WAIAY,2023-12-05T12:56:59.000+0000,2023-12-05T12:57:03.000+0000
707Oy000007g1WCIAY,2023-12-05T12:56:59.000+0000,2023-12-05T12:57:19.000+0000
707Oy000007g7npIAA,2023-12-05T12:56:52.000+0000,2023-12-05T12:56:57.000+0000
707Oy000007g5XcIAI,2023-12-05T12:50:05.000+0000,2023-12-05T12:50:12.000+0000
707Oy000007g5XaIAI,2023-12-05T12:50:04.000+0000,2023-12-05T12:50:08.000+0000
707Oy000007g0lKIAQ,2023-12-05T12:50:00.000+0000,2023-12-05T12:50:02.000+0000
707Oy000007g3VvIAI,2023-12-05T12:49:04.000+0000,2023-12-05T12:49:23.000+0000
707Oy000007g3VtIAI,2023-12-05T12:49:04.000+0000,2023-12-05T12:49:21.000+0000
707Oy000007g3cLIAQ,2023-12-05T12:48:59.000+0000,2023-12-05T12:49:01.000+0000
707Oy000007fz99IAA,2023-12-05T12:46:46.000+0000,2023-12-05T12:46:59.000+0000
707Oy000007fz97IAA,2023-12-05T12:46:46.000+0000,2023-12-05T12:46:47.000+0000
707Oy000007g4hdIAA,2023-12-05T12:46:39.000+0000,2023-12-05T12:46:42.000+0000
707Oy000007fw9NIAQ,2023-12-05T12:26:29.000+0000,2023-12-05T12:26:35.000+0000
707Oy000007ft7KIAQ,2023-12-05T12:22:49.000+0000,2023-12-05T12:22:50.000+0000
707Oy000007ft7MIAQ,2023-12-05T12:22:49.000+0000,2023-12-05T12:23:03.000+0000
707Oy000007fp4lIAA,2023-12-05T12:22:45.000+0000,2023-12-05T12:22:46.000+0000
707Oy000007fta9IAA,2023-12-05T12:19:51.000+0000,2023-12-05T12:19:55.000+0000
707Oy000007ftaBIAQ,2023-12-05T12:19:51.000+0000,2023-12-05T12:20:13.000+0000
707Oy000007fuUQIAY,2023-12-05T12:19:43.000+0000,2023-12-05T12:19:46.000+0000
707Oy000007frGWIAY,2023-12-05T12:10:15.000+0000,2023-12-05T12:10:19.000+0000
707Oy000007frGUIAY,2023-12-05T12:10:14.000+0000,2023-12-05T12:10:23.000+0000
707Oy000007fp9tIAA,2023-12-05T12:10:04.000+0000,2023-12-05T12:10:12.000+0000
707Oy000007fprNIAQ,2023-12-05T11:49:01.000+0000,2023-12-05T11:49:08.000+0000
707Oy000007fql6IAA,2023-12-05T11:48:28.000+0000,2023-12-05T11:48:46.000+0000
707Oy000007fql4IAA,2023-12-05T11:48:28.000+0000,2023-12-05T11:48:45.000+0000
707Oy000007fjeaIAA,2023-12-05T11:48:20.000+0000,2023-12-05T11:48:27.000+0000
707Oy000007fnEqIAI,2023-12-05T11:48:17.000+0000,2023-12-05T11:48:42.000+0000
707Oy000007fnEpIAI,2023-12-05T11:48:17.000+0000,2023-12-05T11:48:23.000+0000
707Oy000007fmlhIAA,2023-12-05T11:48:15.000+0000,2023-12-05T11:48:25.000+0000
707Oy000007fnimIAA,2023-12-05T11:47:44.000+0000,2023-12-05T11:48:27.000+0000
707Oy000007fnioIAA,2023-12-05T11:47:44.000+0000,2023-12-05T11:48:18.000+0000
707Oy000007fnikIAA,2023-12-05T11:47:43.000+0000,2023-12-05T11:48:16.000+0000
707Oy000007fprGIAQ,2023-12-05T11:47:31.000+0000,2023-12-05T11:48:14.000+0000
707Oy000007fprEIAQ,2023-12-05T11:47:31.000+0000,2023-12-05T11:48:10.000+0000
707Oy000007fmAwIAI,2023-12-05T11:47:10.000+0000,2023-12-05T11:48:04.000+0000
707Oy000007fmAyIAI,2023-12-05T11:47:10.000+0000,2023-12-05T11:48:10.000+0000
707Oy000007fk2lIAA,2023-12-05T11:47:08.000+0000,2023-12-05T11:48:25.000+0000
707Oy000007fgqBIAQ,2023-12-05T11:46:55.000+0000,2023-12-05T11:48:01.000+0000
707Oy000007fgqDIAQ,2023-12-05T11:46:55.000+0000,2023-12-05T11:48:00.000+0000
707Oy000007fpydIAA,2023-12-05T11:45:04.000+0000,2023-12-05T11:47:52.000+0000
707Oy000007fpyfIAA,2023-12-05T11:45:04.000+0000,2023-12-05T11:48:17.000+0000
707Oy000007fpazIAA,2023-12-05T11:44:47.000+0000,2023-12-05T11:47:49.000+0000
707Oy000007fpayIAA,2023-12-05T11:44:46.000+0000,2023-12-05T11:47:49.000+0000
707Oy000007fpaxIAA,2023-12-05T11:44:45.000+0000,2023-12-05T11:47:47.000+0000
707Oy000007flpfIAA,2023-12-05T11:44:39.000+0000,2023-12-05T11:47:47.000+0000
707Oy000007fo7KIAQ,2023-12-05T11:44:18.000+0000,2023-12-05T11:47:40.000+0000
707Oy000007fo7LIAQ,2023-12-05T11:44:18.000+0000,2023-12-05T11:47:37.000+0000
707Oy000007fo7JIAQ,2023-12-05T11:44:18.000+0000,2023-12-05T11:48:07.000+0000
707Oy000007fowZIAQ,2023-12-05T11:44:07.000+0000,2023-12-05T11:47:37.000+0000
707Oy000007fkNPIAY,2023-12-05T11:43:44.000+0000,2023-12-05T11:47:32.000+0000
707Oy000007fqLxIAI,2023-12-05T11:43:10.000+0000,2023-12-05T11:47:13.000+0000
707Oy000007fqLwIAI,2023-12-05T11:43:10.000+0000,2023-12-05T11:47:16.000+0000
707Oy000007fqLvIAI,2023-12-05T11:43:09.000+0000,2023-12-05T11:47:08.000+0000
707Oy000007fhGAIAY,2023-12-05T11:42:54.000+0000,2023-12-05T11:47:04.000+0000
707Oy000007fhG6IAI,2023-12-05T11:42:53.000+0000,2023-12-05T11:46:58.000+0000
707Oy000007fhG8IAI,2023-12-05T11:42:53.000+0000,2023-12-05T11:46:55.000+0000
707Oy000007flBLIAY,2023-12-05T11:42:35.000+0000,2023-12-05T11:56:25.000+0000
707Oy000007fp1bIAA,2023-12-05T11:42:15.000+0000,2023-12-05T11:46:52.000+0000
707Oy000007flEZIAY,2023-12-05T11:41:11.000+0000,2023-12-05T11:46:50.000+0000
707Oy000007flEbIAI,2023-12-05T11:41:11.000+0000,2023-12-05T11:47:11.000+0000
707Oy000007fisxIAA,2023-12-05T11:40:32.000+0000,2023-12-05T11:45:09.000+0000
707Oy000007fisyIAA,2023-12-05T11:40:32.000+0000,2023-12-05T11:46:27.000+0000
707Oy000007fiswIAA,2023-12-05T11:40:31.000+0000,2023-12-05T11:45:22.000+0000
707Oy000007fntwIAA,2023-12-05T11:39:55.000+0000,2023-12-05T11:50:15.000+0000
707Oy000007fj3BIAQ,2023-12-05T11:39:24.000+0000,2023-12-05T11:43:26.000+0000
707Oy000007fj3CIAQ,2023-12-05T11:39:24.000+0000,2023-12-05T11:43:30.000+0000
707Oy000007fmh2IAA,2023-12-05T11:38:08.000+0000,2023-12-05T11:42:18.000+0000
707Oy000007fmh1IAA,2023-12-05T11:38:08.000+0000,2023-12-05T11:41:32.000+0000
707Oy000007fmh0IAA,2023-12-05T11:38:07.000+0000,2023-12-05T11:42:24.000+0000
707Oy000007fmgsIAA,2023-12-05T11:37:27.000+0000,2023-12-05T11:46:13.000+0000
707Oy000007fmgqIAA,2023-12-05T11:37:27.000+0000,2023-12-05T11:41:26.000+0000
707Oy000007fnJTIAY,2023-12-05T11:37:26.000+0000,2023-12-05T11:41:06.000+0000
707Oy000007fkq2IAA,2023-12-05T11:35:44.000+0000,2023-12-05T11:40:52.000+0000
707Oy000007fkq1IAA,2023-12-05T11:35:43.000+0000,2023-12-05T11:41:53.000+0000
707Oy000007fkq0IAA,2023-12-05T11:35:43.000+0000,2023-12-05T11:39:22.000+0000
707Oy000007fnEPIAY,2023-12-05T11:35:08.000+0000,2023-12-05T11:40:27.000+0000
707Oy000007fnKkIAI,2023-12-05T11:32:46.000+0000,2023-12-05T11:40:04.000+0000
707Oy000007fnKlIAI,2023-12-05T11:32:46.000+0000,2023-12-05T11:44:01.000+0000
707Oy000007fnKjIAI,2023-12-05T11:32:45.000+0000,2023-12-05T11:37:33.000+0000
707Oy000007fklTIAQ,2023-12-05T11:32:08.000+0000,2023-12-05T11:38:55.000+0000
707Oy000007foxmIAA,2023-12-05T11:31:36.000+0000,2023-12-05T11:36:56.000+0000
707Oy000007foxoIAA,2023-12-05T11:31:36.000+0000,2023-12-05T11:37:06.000+0000
707Oy000007flabIAA,2023-12-05T11:30:50.000+0000,2023-12-05T11:37:20.000+0000
707Oy000007flaZIAQ,2023-12-05T11:30:49.000+0000,2023-12-05T11:36:11.000+0000
707Oy000007flaXIAQ,2023-12-05T11:30:49.000+0000,2023-12-05T11:38:49.000+0000
707Oy000007fmn9IAA,2023-12-05T11:30:09.000+0000,2023-12-05T11:31:36.000+0000
707Oy000007fiWjIAI,2023-12-05T11:28:44.000+0000,2023-12-05T11:28:48.000+0000
707Oy000007fiWfIAI,2023-12-05T11:28:43.000+0000,2023-12-05T11:28:47.000+0000
707Oy000007fnNjIAI,2023-12-05T11:28:11.000+0000,2023-12-05T11:28:13.000+0000
707Oy000007fnNlIAI,2023-12-05T11:28:11.000+0000,2023-12-05T11:29:04.000+0000
707Oy000007foQ8IAI,2023-12-05T11:28:02.000+0000,2023-12-05T11:28:07.000+0000
707Oy000007fnIzIAI,2023-12-05T11:27:32.000+0000,2023-12-05T11:28:23.000+0000
707Oy000007fmtAIAQ,2023-12-05T11:27:06.000+0000,2023-12-05T11:28:05.000+0000
707Oy000007fmtCIAQ,2023-12-05T11:27:06.000+0000,2023-12-05T11:28:06.000+0000
707Oy000007fgA4IAI,2023-12-05T11:26:54.000+0000,2023-12-05T11:27:04.000+0000
707Oy000007fgA2IAI,2023-12-05T11:26:53.000+0000,2023-12-05T11:27:29.000+0000
707Oy000007fgA0IAI,2023-12-05T11:26:52.000+0000,2023-12-05T11:27:15.000+0000
707Oy000007fnvOIAQ,2023-12-05T11:26:19.000+0000,2023-12-05T11:28:43.000+0000
707Oy000007fo3NIAQ,2023-12-05T11:24:52.000+0000,2023-12-05T11:26:03.000+0000
707Oy000007fo3MIAQ,2023-12-05T11:24:52.000+0000,2023-12-05T11:26:49.000+0000
707Oy000007fo3KIAQ,2023-12-05T11:24:51.000+0000,2023-12-05T11:25:53.000+0000
707Oy000007fo3JIAQ,2023-12-05T11:24:50.000+0000,2023-12-05T11:27:02.000+0000
707Oy000007fo3IIAQ,2023-12-05T11:24:50.000+0000,2023-12-05T11:25:26.000+0000
707Oy000007fkZnIAI,2023-12-05T11:24:46.000+0000,2023-12-05T11:26:26.000+0000
707Oy000007fkZpIAI,2023-12-05T11:24:46.000+0000,2023-12-05T11:25:41.000+0000
707Oy000007fhVlIAI,2023-12-05T11:24:12.000+0000,2023-12-05T11:24:33.000+0000
707Oy000007fjXDIAY,2023-12-05T11:23:06.000+0000,2023-12-05T11:25:17.000+0000
707Oy000007fjXBIAY,2023-12-05T11:23:06.000+0000,2023-12-05T11:23:56.000+0000
707Oy000007fmZfIAI,2023-12-05T11:22:46.000+0000,2023-12-05T11:24:56.000+0000
707Oy000007fmZdIAI,2023-12-05T11:22:45.000+0000,2023-12-05T11:26:52.000+0000
707Oy000007fmZbIAI,2023-12-05T11:22:45.000+0000,2023-12-05T11:23:36.000+0000
707Oy000007fmMaIAI,2023-12-05T11:22:04.000+0000,2023-12-05T11:23:19.000+0000
707Oy000007fnX0IAI,2023-12-05T11:19:29.000+0000,2023-12-05T11:21:42.000+0000
707Oy000007fi10IAA,2023-12-05T11:19:28.000+0000,2023-12-05T11:20:07.000+0000
707Oy000007fi0wIAA,2023-12-05T11:19:27.000+0000,2023-12-05T11:19:36.000+0000
707Oy000007fiuaIAA,2023-12-05T11:18:58.000+0000,2023-12-05T11:19:12.000+0000
